Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,3087.510009765625,3119.860107421875,3073.050048828125,3116.510009765625,3116.510009765625,281400
2023-01-04,3117.570068359375,3129.090087890625,3109.449951171875,3123.52001953125,3123.52001953125,273300
2023-01-05,3132.760009765625,3159.429931640625,3130.22998046875,3155.219970703125,3155.219970703125,257000
2023-01-06,3155.070068359375,3170.739990234375,3151.840087890625,3157.639892578125,3157.639892578125,257400
2023-01-09,3169.3701171875,3183.580078125,3165.429931640625,3176.080078125,3176.080078125,258100
2023-01-10,3178.02001953125,3178.159912109375,3165.139892578125,3169.510009765625,3169.510009765625,233000
2023-01-11,3172.3798828125,3184.760009765625,3160.889892578125,3161.840087890625,3161.840087890625,237700
2023-01-12,3167.27001953125,3171.590087890625,3153.39990234375,3163.449951171875,3163.449951171875,216700
2023-01-13,3170.35009765625,3195.31005859375,3167.510009765625,3195.31005859375,3195.31005859375,220200
2023-01-16,3198.51904296875,3251.3740234375,3197.319091796875,3227.592041015625,3227.592041015625,306700
2023-01-17,3229.43994140625,3231.260009765625,3211.760009765625,3224.239990234375,3224.239990234375,226600
2023-01-18,3227.590087890625,3234.820068359375,3220.3701171875,3224.409912109375,3224.409912109375,212100
2023-01-19,3221.52001953125,3240.280029296875,3210.3798828125,3240.280029296875,3240.280029296875,226500
2023-01-20,3247.199951171875,3267.06005859375,3247.199951171875,3264.81005859375,3264.81005859375,273200
2023-01-30,3308.8701171875,3310.489990234375,3266.760009765625,3269.320068359375,3269.320068359375,353300
2023-01-31,3266.139892578125,3277.25,3252.010009765625,3255.669921875,3255.669921875,300200
2023-02-01,3262.199951171875,3284.919921875,3245.409912109375,3284.919921875,3284.919921875,339500
2023-02-02,3291.780029296875,3295.760009765625,3272.409912109375,3285.669921875,3285.669921875,333400
2023-02-03,3275.659912109375,3275.659912109375,3235.35009765625,3263.409912109375,3263.409912109375,293300
2023-02-06,3244.699951171875,3250.35009765625,3226.2099609375,3238.699951171875,3238.699951171875,267100
2023-02-07,3245.22998046875,3250.030029296875,3233.830078125,3248.090087890625,3248.090087890625,250900
2023-02-08,3251.5,3257.110107421875,3230.43994140625,3232.110107421875,3232.110107421875,234500
2023-02-09,3227.72998046875,3270.3798828125,3225.77001953125,3270.3798828125,3270.3798828125,254800
2023-02-10,3266.43994140625,3269.989990234375,3247.22998046875,3260.669921875,3260.669921875,260600
2023-02-13,3256.989990234375,3285.090087890625,3252.6298828125,3284.159912109375,3284.159912109375,297200
2023-02-14,3288.969970703125,3293.72998046875,3279.18994140625,3293.280029296875,3293.280029296875,271000
2023-02-15,3294.02001953125,3296.199951171875,3274.550048828125,3280.489990234375,3280.489990234375,269900
2023-02-16,3281.739990234375,3308.830078125,3231.340087890625,3249.030029296875,3249.030029296875,380900
2023-02-17,3244.72998046875,3262.469970703125,3223.260009765625,3224.02001953125,3224.02001953125,278500
2023-02-20,3230.469970703125,3291.0400390625,3225.840087890625,3290.340087890625,3290.340087890625,325000
2023-02-21,3291.6298828125,3308.7900390625,3282.43994140625,3306.52001953125,3306.52001953125,324400
2023-02-22,3292.050048828125,3307.030029296875,3286.719970703125,3291.14990234375,3291.14990234375,255400
2023-02-23,3293.52001953125,3307.43994140625,3275.360107421875,3287.47998046875,3287.47998046875,262300
2023-02-24,3287.260009765625,3288.389892578125,3253.969970703125,3267.159912109375,3267.159912109375,234200
2023-02-27,3257.0,3276.580078125,3251.719970703125,3258.030029296875,3258.030029296875,242900
2023-02-28,3265.739990234375,3280.419921875,3246.139892578125,3279.610107421875,3279.610107421875,251600
2023-03-01,3279.139892578125,3315.159912109375,3272.0400390625,3312.35009765625,3312.35009765625,318400
2023-03-02,3308.010009765625,3320.739990234375,3306.4599609375,3310.64990234375,3310.64990234375,328500
2023-03-03,3314.77001953125,3330.60009765625,3302.6201171875,3328.389892578125,3328.389892578125,344000
2023-03-06,3332.02001953125,3333.06005859375,3308.72998046875,3322.030029296875,3322.030029296875,340500
2023-03-07,3320.2099609375,3342.860107421875,3284.409912109375,3285.10009765625,3285.10009765625,390000
2023-03-08,3271.8798828125,3283.25,3263.68994140625,3283.25,3283.25,260400
2023-03-09,3285.93994140625,3289.06005859375,3260.0,3276.090087890625,3276.090087890625,264000
2023-03-10,3255.510009765625,3262.14990234375,3229.5,3230.080078125,3230.080078125,281100
2023-03-13,3228.1201171875,3268.699951171875,3228.1201171875,3268.699951171875,3268.699951171875,294900
2023-03-14,3261.919921875,3262.0,3216.989990234375,3245.31005859375,3245.31005859375,319900
2023-03-15,3261.030029296875,3273.1201171875,3256.860107421875,3263.31005859375,3263.31005859375,305200
2023-03-16,3244.469970703125,3257.429931640625,3224.719970703125,3226.889892578125,3226.889892578125,327400
2023-03-17,3245.260009765625,3279.919921875,3240.159912109375,3250.550048828125,3250.550048828125,343000
2023-03-20,3253.929931640625,3267.989990234375,3231.64990234375,3234.909912109375,3234.909912109375,392500
2023-03-21,3240.840087890625,3256.0,3237.889892578125,3255.64990234375,3255.64990234375,301800
