Date,Open,High,Low,Close,Adj Close,Volume
2024-02-05,7987.33984375,8171.77001953125,7683.6298828125,7964.7099609375,7964.7099609375,1723400
2024-02-06,7886.31982421875,8471.2802734375,7880.39990234375,8460.3798828125,8460.3798828125,1854000
2024-02-07,8464.8701171875,8724.169921875,8445.7099609375,8708.240234375,8708.240234375,2101200
2024-02-08,8750.5400390625,8975.0498046875,8742.9501953125,8820.599609375,8820.599609375,1974300
2024-02-19,8957.2802734375,8957.2802734375,8797.4599609375,8902.330078125,8902.330078125,1716900
2024-02-20,8857.5,8919.8095703125,8798.4296875,8905.9599609375,8905.9599609375,1292800
2024-02-21,8829.7001953125,9130.0302734375,8798.3701171875,8975.9697265625,8975.9697265625,1639500
2024-02-22,8971.4404296875,9050.26953125,8946.240234375,9043.75,9043.75,1275200
2024-02-23,9074.6103515625,9077.5595703125,8971.33984375,9069.419921875,9069.419921875,1464100
2024-02-26,9070.2197265625,9154.599609375,9023.330078125,9066.08984375,9066.08984375,1505000
2024-02-27,9032.259765625,9269.5703125,9016.6103515625,9269.5703125,9269.5703125,1566800
2024-02-28,9293.150390625,9391.51953125,9047.099609375,9047.099609375,9047.099609375,2177700
2024-02-29,9001.2802734375,9334.9404296875,9001.2802734375,9330.4404296875,9330.4404296875,1739600
2024-03-01,9345.740234375,9452.6298828125,9298.16015625,9434.75,9434.75,1751500
2024-03-04,9456.3701171875,9486.7001953125,9359.83984375,9438.240234375,9438.240234375,1666600
2024-03-05,9371.9404296875,9448.73046875,9344.4501953125,9416.7998046875,9416.7998046875,1650200
2024-03-06,9366.7099609375,9487.1904296875,9309.83984375,9395.650390625,9395.650390625,1397900
2024-03-07,9398.0498046875,9454.5400390625,9267.1201171875,9267.1201171875,9267.1201171875,1528000
2024-03-08,9281.6103515625,9386.75,9230.0595703125,9369.0498046875,9369.0498046875,1321100
2024-03-11,9369.650390625,9581.66015625,9363.41015625,9581.5302734375,9581.5302734375,1600700
2024-03-12,9603.4501953125,9649.740234375,9535.2099609375,9630.5498046875,9630.5498046875,1735600
